"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","source","type","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline","OsGene"
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",7764779,7766323,"Pavir.5KG097700","GO:0006355,GO:0003700,GO:0003677","AT1G68840","EDF2,RAP2.8,RAV2,TEM2","related to ABI3/VP1 2","LOC_Os01g04800","B3 DNA binding domain containing protein, expressed","OsRAV2 "
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",7856726,7857613,"Pavir.5KG097900","GO:0015934,GO:0006412,GO:0003735","AT3G49910","","Translation protein SH3-like family protein","LOC_Os12g05430","ribosomal protein L24, putative, expressed",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",7858127,7864762,"Pavir.5KG098000","","AT1G25570","","Di-glucose binding protein with Leucine-rich repeat domain","LOC_Os01g04720","leucine-rich repeat protein-related, putative, expressed",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",7894255,7899174,"Pavir.5KG098300","","AT3G02600","ATLPP3,LPP3","lipid phosphate phosphatase 3","LOC_Os01g04660","lipid phosphatase protein, putative, expressed",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",7654905,7655870,"Pavir.5KG098474","","","","","","",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",7840612,7841943,"Pavir.5KG098487","GO:0006355,GO:0003700","AT3G25730","EDF3","ethylene response DNA binding factor 3","LOC_Os01g04800","B3 DNA binding domain containing protein, expressed","OsRAV2 "
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",7912227,7913193,"Pavir.5KG098600","","","","","","",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",7915661,7918785,"Pavir.5KG098700","GO:0005515","AT2G01190","","Octicosapeptide/Phox/Bem1p family protein","LOC_Os01g04650","PB1 domain containing protein, expressed",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",7866507,7867111,"Pavir.5KG098787","","","","","","",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",7922552,7924013,"Pavir.5KG098900","","AT3G18260","","Reticulon family protein","LOC_Os01g04640","reticulon domain containing protein, putative, expressed",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",7927713,7945366,"Pavir.5KG099100","GO:0008152,GO:0003824","AT3G18270","CYP77A5P","cytochrome P450, family 77, subfamily A, polypeptide 5 pseudogene","LOC_Os01g04630","muconate cycloisomerase, putative, expressed",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",7947573,7949347,"Pavir.5KG099200","","AT5G38200","","Class I glutamine amidotransferase-like superfamily protein","LOC_Os01g04620","transposon protein, putative, unclassified, expressed",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",7655878,7656960,"Pavir.5KG099261","","","","","","",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",7848260,7848846,"Pavir.5KG099274","","","","","ChrUn","expressed protein",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",7871417,7873606,"Pavir.5KG099574","GO:0006508,GO:0004190","AT3G18490","","Eukaryotic aspartyl protease family protein","LOC_Os01g04710","aspartic proteinase, putative, expressed",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",7945753,7946537,"Pavir.5KG099887","","","","","","",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",7958019,7961025,"Pavir.5KG099987","","AT1G15030","","Protein of unknown function (DUF789)","LOC_Os01g04590","expressed protein",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",7993526,7993939,"Pavir.5KG100100","","","","","","",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",7994056,7998396,"Pavir.5KG100200","GO:0030247,GO:0006468,GO:0005524,GO:0004672","AT1G66920","","Protein kinase superfamily protein","LOC_Os01g04570","Ser/Thr protein kinase, putative, expressed",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",7893700,7894874,"Pavir.5KG100361","","","","","","",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",8001676,8005446,"Pavir.5KG100400","GO:0030247,GO:0006468,GO:0005524,GO:0004672","AT5G38260","","Protein kinase superfamily protein","LOC_Os01g04490","Ser/Thr protein kinase, putative, expressed",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",8024427,8026202,"Pavir.5KG100500","GO:0006468,GO:0004672","AT1G66910","","Protein kinase superfamily protein","LOC_Os01g04570","Ser/Thr protein kinase, putative, expressed",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",8054442,8055331,"Pavir.5KG100600","GO:0030247","","","","LOC_Os01g04470","expressed protein",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",8062298,8067266,"Pavir.5KG100800","GO:0030247,GO:0006468,GO:0005524,GO:0004672","AT4G18250","","receptor serine/threonine kinase, putative","LOC_Os01g04570","Ser/Thr protein kinase, putative, expressed",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",8000062,8001193,"Pavir.5KG100987","","","","","","",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",8099221,8099873,"Pavir.5KG101000","","","","","ChrUn","expressed protein",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",8040589,8041107,"Pavir.5KG101287","GO:0030247","AT1G18390","","Protein kinase superfamily protein","LOC_Os01g04540","serine/threonine-protein kinase At1g18390 precursor, putative, expressed",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",7962779,7966738,"Pavir.5KG102200","GO:0006468,GO:0004672","AT5G38260","","Protein kinase superfamily protein","LOC_Os01g04580","Ser/Thr protein kinase, putative, expressed",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",7990156,7993355,"Pavir.5KG102400","GO:0030247,GO:0006468,GO:0005524,GO:0004672","AT1G66980","SNC4","suppressor of npr1-1 constitutive 4","LOC_Os01g04480","expressed protein",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",8109487,8116138,"Pavir.5KG102900","GO:0030247,GO:0006468,GO:0005524,GO:0004672","AT1G67000","","Protein kinase superfamily protein","LOC_Os01g04490","Ser/Thr protein kinase, putative, expressed",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",8144779,8149050,"Pavir.5KG103200","GO:0030247,GO:0006468,GO:0005524,GO:0004672","AT1G18390","","Protein kinase superfamily protein","LOC_Os01g04450","OsWAK2 - OsWAK receptor-like cytoplasmic kinase OsWAK-RLCK, expressed",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",8163410,8174576,"Pavir.5KG103600","GO:0030247,GO:0006468,GO:0005524,GO:0004672","AT1G18390","","Protein kinase superfamily protein","LOC_Os01g04409","OsWAK1 - OsWAK receptor-like cytoplasmic kinase OsWAK-RLCK, expressed","OsWAK1 "
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",8117236,8118131,"Pavir.5KG103687","GO:0030247","AT1G18390","","Protein kinase superfamily protein","LOC_Os01g04450","OsWAK2 - OsWAK receptor-like cytoplasmic kinase OsWAK-RLCK, expressed",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",8169296,8170364,"Pavir.5KG103700","GO:0030247","AT1G18390","","Protein kinase superfamily protein","LOC_Os01g04490","Ser/Thr protein kinase, putative, expressed",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",8178793,8179558,"Pavir.5KG103800","","","","","LOC_Os01g04390","expressed protein",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",8195961,8196807,"Pavir.5KG103900","","AT1G53540","","HSP20-like chaperones superfamily protein","LOC_Os01g04370","hsp20/alpha crystallin family protein, putative, expressed","Oshsp16.9 "
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",8154701,8156140,"Pavir.5KG103987","GO:0030247","AT1G18390","","Protein kinase superfamily protein","LOC_Os01g04540","serine/threonine-protein kinase At1g18390 precursor, putative, expressed",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",8197642,8198414,"Pavir.5KG104000","","AT1G53540","","HSP20-like chaperones superfamily protein","LOC_Os01g04370","hsp20/alpha crystallin family protein, putative, expressed","Oshsp16.9 "
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",8200490,8201238,"Pavir.5KG104100","","AT1G53540","","HSP20-like chaperones superfamily protein","LOC_Os01g04360","hsp20/alpha crystallin family protein, putative, expressed","OsHSP16.9C "
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",8167986,8168915,"Pavir.5KG104387","GO:0030247","","","","LOC_Os01g04480","expressed protein",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",8122477,8123250,"Pavir.5KG104474","","","","","","",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",8202312,8203916,"Pavir.5KG104887","","","","","","",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",8204022,8204731,"Pavir.5KG105674","","","","","","",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",6667941,6669038,"Pavir.5KG106200","","AT5G01150","","Protein of unknown function (DUF674)","LOC_Os01g06070","expressed protein",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",6050910,6051607,"Pavir.5KG106300","","","","","","",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",5612542,5613883,"Pavir.5KG106700","","","","","","",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",6678619,6681294,"Pavir.5KG110600","","AT5G01150","","Protein of unknown function (DUF674)","LOC_Os01g06030","expressed protein",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",7216249,7217211,"Pavir.5KG111000","","","","","","",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",6685611,6687179,"Pavir.5KG111387","","","","","","",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",7223220,7223558,"Pavir.5KG111787","","","","","LOC_Os01g05210","hypothetical protein",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",6530487,6530771,"Pavir.5KG134300","GO:0009733","AT1G56150","","SAUR-like auxin-responsive protein family ","LOC_Os01g06230","OsSAUR1 - Auxin-responsive SAUR gene family member, expressed",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",6535214,6536016,"Pavir.5KG135087","","","","","","",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",6705073,6706732,"Pavir.5KG204800","","","","","LOC_Os11g28184","expressed protein",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",6719889,6721122,"Pavir.5KG205587","","AT5G01120","","Protein of unknown function (DUF674)","LOC_Os01g06030","expressed protein",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",7079507,7081336,"Pavir.5KG278300","","","","","LOC_Os05g46030","myosin head family protein, expressed",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",7087143,7087787,"Pavir.5KG279087","","","","","LOC_Os10g09180","expressed protein",NA
"Chr05K","5K@14.06",4388419,8204815,"PRM","Chr05K","phytozomev13","gene",7096082,7100467,"Pavir.5KG279874","","","","","","",NA
